pop_age,Comp_slope,num cols,meanK,Fd_ln,input_var,K_var,fdLn_var,disp_rsk,ad_dsp_fd,jv_mlt_size,min_no_off,max_no_off,min_ad_sze_off,max_ad_sze_off,colony_ID,colony_age,num ads,numjuvs,colony_food,ave_food,dispersers,pot_juv_fd,cal_med_rnk,colAlive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,20,2,9,38,17.673038746052633,0.4650799670013851,0,0.468355979106234,18.505999999999997,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,21,2,9,38,17.990773959555337,0.47344141998829836,0,0.468355979106234,18.505999999999997,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,22,2,9,39,17.971315981344034,0.46080297388061625,0,0.45634685143684339,18.99299999999998,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,23,2,9,37,17.600764983200701,0.47569635089731627,0,0.48101424881180793,17.982000000000014,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,24,1,3,11,3.3123034578329698,0.30111849616663361,0,0.3133498016850973,5.004999999999995,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,25,1,3,11,3.4857042587467597,0.31688220534061451,0,0.3133498016850973,5.004999999999995,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,26,1,3,11,3.4286061931856384,0.31169147210778531,0,0.3133498016850973,5.004999999999995,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,27,1,3,9,3.575451870067627,0.39727243000751411,0,0.38298309094845223,3.9959999999999813,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,28,1,3,9,3.3126456941154272,0.36807174379060303,0,0.38298309094845223,3.9959999999999813,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,29,1,3,11,3.4650602303621216,0.3150054754874656,0,0.3133498016850973,5.004999999999995,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,30,1,3,11,3.5330572424464322,0.32118702204058475,0,0.3133498016850973,5.004999999999995,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,31,1,3,10,3.6809971734710398,0.36809971734710401,0,0.34468478185360701,4.500000000000011,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,32,1,3,10,3.3654966608756913,0.33654966608756914,0,0.34468478185360701,4.500000000000011,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,33,1,3,10,3.6982284235713236,0.36982284235713236,0,0.34468478185360701,4.500000000000011,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,34,1,3,10,3.4724686810587713,0.34724686810587713,0,0.34468478185360701,4.500000000000011,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,35,1,3,11,3.4484817804033039,0.31349834367302765,0,0.3133498016850973,5.004999999999995,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,36,1,3,10,3.5703524337588091,0.35703524337588088,0,0.34468478185360701,4.500000000000011,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,37,1,3,9,3.6393157241042937,0.40436841378936594,0,0.38298309094845223,3.9959999999999813,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,38,1,3,11,3.4913412450006795,0.31739465863642541,0,0.3133498016850973,5.004999999999995,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,39,1,3,10,3.4934222295792035,0.34934222295792033,0,0.34468478185360701,4.500000000000011,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,40,1,3,10,3.4571228714490743,0.34571228714490743,0,0.34468478185360701,4.500000000000011,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,41,1,3,11,3.3742350896878461,0.3067486445170769,0,0.3133498016850973,5.004999999999995,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,42,1,3,10,3.401248859221182,0.3401248859221182,0,0.34468478185360701,4.500000000000011,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,43,1,3,11,3.3865008455932406,0.30786371323574913,0,0.3133498016850973,5.004999999999995,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,44,1,3,10,3.3367553313423928,0.33367553313423925,0,0.34468478185360701,4.500000000000011,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,45,1,3,9,3.3555083804782062,0.37283426449757845,0,0.38298309094845223,3.9959999999999813,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,46,1,3,10,3.3873454397074365,0.33873454397074365,0,0.34468478185360701,4.500000000000011,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,47,1,3,11,3.3503629961118957,0.30457845419199053,0,0.3133498016850973,5.004999999999995,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,48,1,3,9,3.3553306351537486,0.37281451501708318,0,0.38298309094845223,3.9959999999999813,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,49,1,3,11,3.405920262864103,0.30962911480582755,0,0.3133498016850973,5.004999999999995,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,50,0,1,6,0.7456740302472179,0.12427900504120298,0,0,2.1540000000000306,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,51,0,1,6,0.80740882973297323,0.13456813828882888,0,0,2.202000000000029,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,52,0,1,7,0.74191504643531758,0.10598786377647394,0,0,2.4569999999999825,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,53,0,1,6,0.79663340972559249,0.13277223495426541,0,0,2.196000000000029,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,54,0,1,6,0.78440923129298534,0.13073487188216423,0,0,2.1840000000000295,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,55,0,1,6,0.73815481571743835,0.12302580261957306,0,0,2.142000000000031,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,56,0,1,6,0.74994600837632586,0.1249910013960543,0,0,2.1540000000000306,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,57,0,1,6,0.82544834266997202,0.13757472377832866,0,0,2.220000000000028,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,58,0,1,7,0.73324025098100809,0.10474860728300116,0,0,2.4429999999999823,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,59,0,1,7,0.7608336649456352,0.10869052356366217,0,0,2.477999999999983,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,60,0,1,7,0.82940954775252929,0.11848707825036132,0,0,2.547999999999984,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,61,0,1,6,0.7811549121284399,0.13019248535473998,0,0,2.1840000000000295,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,62,0,1,6,0.81729766385151192,0.13621627730858532,0,0,2.2140000000000284,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,63,0,1,6,0.80237827653380489,0.13372971275563414,0,0,2.202000000000029,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,64,0,1,6,0.83542091852698674,0.13923681975449778,0,0,2.226000000000028,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,65,0,1,6,0.76380283321075271,0.12730047220179211,0,0,2.16600000000003,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,66,0,1,7,0.74873676576672965,0.1069623951095328,0,0,2.4639999999999826,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,67,0,1,6,0.83021254247343212,0.13836875707890536,0,0,2.220000000000028,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,68,0,1,6,0.86170264327935753,0.14361710721322626,0,0,2.2440000000000273,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,69,0,1,6,0.78633114445210839,0.13105519074201807,0,0,2.1840000000000295,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,70,0,1,6,0.75022265770730623,0.12503710961788436,0,0,2.1540000000000306,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,71,0,1,7,0.80134635480443883,0.11447805068634841,0,0,2.5199999999999836,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,72,0,1,7,0.83147725025342811,0.1187824643219183,0,0,2.547999999999984,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,73,0,1,6,0.86112283951530899,0.14352047325255149,0,0,2.2440000000000273,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,74,0,1,6,0.74611451407432594,0.12435241901238765,0,0,2.1540000000000306,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,75,0,1,6,0.82321669703441047,0.13720278283906842,0,0,2.2140000000000284,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,76,0,1,7,0.73623157248410509,0.10517593892630073,0,0,2.4499999999999824,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,77,0,1,7,0.79159735301863754,0.11308533614551965,0,0,2.5059999999999834,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,78,0,1,6,0.78546416487017412,0.13091069414502901,0,0,2.1840000000000295,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,79,0,1,6,0.78689399196501508,0.13114899866083585,0,0,2.1840000000000295,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,80,0,1,6,0.79826998049174158,0.13304499674862361,0,0,2.196000000000029,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,81,0,1,6,0.79678841459789707,0.1327980690996495,0,0,2.196000000000029,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,82,0,1,6,0.76619345752781509,0.12769890958796917,0,0,2.17200000000003,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,83,0,1,6,0.77540645869685365,0.12923440978280895,0,0,2.1780000000000297,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,84,0,1,7,0.87868192601866602,0.12552598943123799,0,0,2.5899999999999848,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,85,0,1,7,0.75920056535302849,0.10845722362186121,0,0,2.4709999999999828,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,86,0,1,7,0.81400998845085737,0.11628714120726534,0,0,2.5269999999999837,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,87,0,1,6,0.79667696776863195,0.13277949462810532,0,0,2.196000000000029,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,88,0,1,6,0.77376878811081429,0.12896146468513572,0,0,2.1780000000000297,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,89,0,1,6,0.77389052469078756,0.12898175411513127,0,0,2.1780000000000297,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,90,0,1,6,0.79185235448084568,0.13197539241347428,0,0,2.1900000000000293,alive
9,0.6,88,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,91,0,1,6,0.79863900418653899,0.13310650069775651,0,0,2.196000000000029,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,4,5,6,33,9.6710111884752283,0.29306094510530994,0,0.30343234424460669,16.00499999999998,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,5,5,4,18,5.1914462835242228,0.28841368241801235,0,0.29577077262126594,8.495999999999981,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,7,4,10,20,19.914645670139201,0.99573228350696008,0,1.0,17.199999999999847,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,8,3,26,116,2.7181348177403257,0.02343219670465798,6,0.00010429384946236547,27.37600000000009,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,9,3,29,129,0.11165994237395921,0.00086558094863534271,7,2.9998204350746478e-05,6.321000000000403,dead
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,10,3,27,121,3.7449854302471133,0.030950292811959615,5,5.5990451326121371e-05,32.18599999999948,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,11,3,29,129,0.49424529792957189,0.0038313588986788518,6,2.9998204350746478e-05,13.28700000000038,dead
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,12,3,29,127,0.7843362434963661,0.0061758759330422528,8,3.0313974922859598e-05,16.38299999999953,dead
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,13,3,26,118,5.1809358926395808,0.04390623637830153,7,0.0001026383915343914,35.98999999999959,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,14,3,29,129,1.7561087838891114,0.013613246386737297,5,2.9998204350746478e-05,23.99400000000045,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,15,3,29,128,1.009690162758192,0.0078882043965483751,5,3.0155263012268711e-05,18.55999999999996,dead
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,16,3,27,121,3.673270874057958,0.030357610529404611,10,5.5990451326121371e-05,31.82299999999948,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,17,3,31,137,0.083040173332270553,0.00060613265206036903,7,1.8031693180260484e-06,20.98400000000001,dead
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,18,3,26,118,2.7581893786822786,0.023374486260019312,8,0.0001026383915343914,27.847999999999573,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,19,3,32,136,0.20027799345676681,0.0014726323048291677,7,8.1572095087780495e-06,8.703999999999603,dead
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,20,3,28,124,0.86924747813793357,0.0070100603075639806,6,5.6883915974942458e-05,16.987999999999587,dead
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,21,3,27,121,1.8199494108315961,0.015040904221748728,6,5.5990451326121371e-05,23.594999999999573,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,22,3,29,129,2.3665866232574047,0.018345632738429492,7,2.9998204350746478e-05,27.477000000000487,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,23,3,26,116,1.357310029107772,0.011700948526791138,9,0.00010429384946236547,20.18400000000011,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,24,2,9,37,17.782929728626765,0.48061972239531797,0,0.48101424881180793,17.982000000000014,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,25,2,9,39,17.969756818919979,0.46076299535692256,0,0.45634685143684339,18.99299999999998,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,26,2,9,39,17.784043063659929,0.45600110419640844,0,0.45634685143684339,18.99299999999998,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,27,2,9,40,17.855508836423027,0.44638772091057566,0,0.44493818015092235,19.48000000000001,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,28,2,9,38,17.734777397443242,0.4667046683537695,0,0.468355979106234,18.505999999999997,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,29,2,9,39,17.912122258987591,0.45928518612788694,0,0.45634685143684339,18.99299999999998,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,30,2,10,42,19.868833582387648,0.47306746624732493,0,0.47619047619047616,20.49599999999998,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,31,2,9,41,17.851359960115303,0.43539902341744641,0,0.43408602941553398,20.007999999999996,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,32,2,9,38,17.603386653711748,0.46324701720294076,0,0.468355979106234,18.505999999999997,alive
10,0.6,238,10.0,0.4,0.1,0.5,0.020000000000000004,0.4,0.6,0.16000000000000003,2,8,0.1,1,33,2,9,41,17.45346968302275,0.42569438251274999,0,0.43408602941553398,20.007999999999996,alive
